2026-03-09 04:01:54.954 [http-nio-8080-exec-1] INFO  C.Circuit.Service.UsuarioService - Tentativa de cadastro de novo usuário - Nome: Vendedor, CPF: 333.333.333-33, Cargo: VENDEDOR
2026-03-09 04:01:55.032 [http-nio-8080-exec-1] INFO  C.Circuit.Service.UsuarioService - Usuário cadastrado com sucesso - ID: 3, Nome: Vendedor, CPF: 333.333.333-33, Cargo: VENDEDOR
2026-03-09 04:02:19.762 [http-nio-8080-exec-7] INFO  C.Circuit.Service.UsuarioService - Tentativa de cadastro de novo usuário - Nome: Gerente, CPF: 444.444.444-44, Cargo: GERENTE
2026-03-09 04:02:19.840 [http-nio-8080-exec-7] INFO  C.Circuit.Service.UsuarioService - Usuário cadastrado com sucesso - ID: 4, Nome: Gerente, CPF: 444.444.444-44, Cargo: GERENTE
2026-03-09 04:02:43.802 [http-nio-8080-exec-8] INFO  C.Circuit.Service.UsuarioService - Tentativa de cadastro de novo usuário - Nome: Auxiliar, CPF: 555.555.555-55, Cargo: AUXILIAR
2026-03-09 04:02:43.878 [http-nio-8080-exec-8] INFO  C.Circuit.Service.UsuarioService - Usuário cadastrado com sucesso - ID: 5, Nome: Auxiliar, CPF: 555.555.555-55, Cargo: AUXILIAR
2026-03-09 04:03:14.421 [http-nio-8080-exec-6] INFO  C.Circuit.Service.UsuarioService - Tentativa de cadastro de novo usuário - Nome: Recepcionista, CPF: 666.666.666-66, Cargo: RECEPCIONISTA
2026-03-09 04:03:14.498 [http-nio-8080-exec-6] INFO  C.Circuit.Service.UsuarioService - Usuário cadastrado com sucesso - ID: 6, Nome: Recepcionista, CPF: 666.666.666-66, Cargo: RECEPCIONISTA
2026-03-09 04:03:45.082 [http-nio-8080-exec-8] INFO  C.Circuit.Service.UsuarioService - Tentativa de exclusão de usuário - ID: 6, Nome: Recepcionista, CPF: 666.666.666-66
2026-03-09 04:03:45.092 [http-nio-8080-exec-8] INFO  C.Circuit.Service.UsuarioService - Usuário desativado com sucesso - ID: 6, Nome: Recepcionista, CPF: 666.666.666-66
2026-03-09 04:03:53.259 [http-nio-8080-exec-6] INFO  C.Circuit.Service.LoginService - Tentativa de login para CPF: 666.666.666-66
2026-03-09 04:03:53.260 [http-nio-8080-exec-6] WARN  C.Circuit.Service.LoginService - Tentativa de login falhou: Usuário inativo - CPF: 666.666.666-66, Nome: Recepcionista
2026-03-09 04:04:00.338 [http-nio-8080-exec-1] INFO  C.Circuit.Service.LoginService - Tentativa de login para CPF: 666.666.666-66
2026-03-09 04:04:00.339 [http-nio-8080-exec-1] WARN  C.Circuit.Service.LoginService - Tentativa de login falhou: Usuário inativo - CPF: 666.666.666-66, Nome: Recepcionista
2026-03-09 04:04:06.560 [http-nio-8080-exec-6] INFO  C.Circuit.Service.LoginService - Tentativa de login para CPF: 555.555.555-55
2026-03-09 04:04:06.560 [http-nio-8080-exec-6] INFO  C.Circuit.Service.LoginService - Login realizado com sucesso - CPF: 555.555.555-55, Nome: Auxiliar, Cargo: AUXILIAR
2026-03-09 04:04:10.448 [http-nio-8080-exec-2] INFO  C.Circuit.Security.LogoutHandler - Logout realizado - CPF: 555.555.555-55, Nome: Auxiliar
2026-03-09 04:04:10.448 [http-nio-8080-exec-2] INFO  C.Circuit.Service.LoginService - Logout realizado - CPF: 555.555.555-55, Nome: Auxiliar
2026-03-09 04:04:26.758 [http-nio-8080-exec-3] INFO  C.Circuit.Service.LoginService - Tentativa de login para CPF: 111.111.111-11
2026-03-09 04:04:26.759 [http-nio-8080-exec-3] INFO  C.Circuit.Service.LoginService - Login realizado com sucesso - CPF: 111.111.111-11, Nome: Administrador, Cargo: ADMIN
2026-03-09 04:04:31.127 [http-nio-8080-exec-9] INFO  C.Circuit.Service.UsuarioService - Tentativa de restauração de usuário - ID: 6, Nome: Recepcionista, CPF: 666.666.666-66
2026-03-09 04:04:31.130 [http-nio-8080-exec-9] INFO  C.Circuit.Service.UsuarioService - Usuário restaurado com sucesso - ID: 6, Nome: Recepcionista, CPF: 666.666.666-66
2026-03-09 04:06:04.305 [http-nio-8080-exec-9] INFO  C.Circuit.Service.UsuarioService - Tentativa de exclusão de usuário - ID: 1, Nome: Administrador, CPF: 111.111.111-11
2026-03-09 04:06:04.307 [http-nio-8080-exec-9] INFO  C.Circuit.Service.UsuarioService - Usuário desativado com sucesso - ID: 1, Nome: Administrador, CPF: 111.111.111-11
2026-03-09 04:06:16.704 [http-nio-8080-exec-5] INFO  C.Circuit.Service.LoginService - Tentativa de login para CPF: 111.111.111-11
2026-03-09 04:06:16.705 [http-nio-8080-exec-5] WARN  C.Circuit.Service.LoginService - Tentativa de login falhou: Usuário inativo - CPF: 111.111.111-11, Nome: Administrador
2026-03-09 04:06:22.755 [http-nio-8080-exec-3] INFO  C.Circuit.Service.LoginService - Tentativa de login para CPF: 222.222.222-22
2026-03-09 04:06:22.756 [http-nio-8080-exec-3] INFO  C.Circuit.Service.LoginService - Login realizado com sucesso - CPF: 222.222.222-22, Nome: Técnico, Cargo: TECNICO
2026-03-09 04:06:25.969 [http-nio-8080-exec-10] INFO  C.Circuit.Security.LogoutHandler - Logout realizado - CPF: 222.222.222-22, Nome: Técnico
2026-03-09 04:06:25.969 [http-nio-8080-exec-10] INFO  C.Circuit.Service.LoginService - Logout realizado - CPF: 222.222.222-22, Nome: Técnico
2026-03-09 04:06:39.080 [http-nio-8080-exec-8] INFO  C.Circuit.Service.LoginService - Tentativa de login para CPF: 333.333.333-33
2026-03-09 04:06:39.081 [http-nio-8080-exec-8] INFO  C.Circuit.Service.LoginService - Login realizado com sucesso - CPF: 333.333.333-33, Nome: Vendedor, Cargo: VENDEDOR
2026-03-09 04:06:48.604 [http-nio-8080-exec-1] INFO  C.Circuit.Service.LoginService - Tentativa de login para CPF: 444.444.444-44
2026-03-09 04:06:48.605 [http-nio-8080-exec-1] INFO  C.Circuit.Service.LoginService - Login realizado com sucesso - CPF: 444.444.444-44, Nome: Gerente, Cargo: GERENTE
2026-03-09 04:06:52.876 [http-nio-8080-exec-3] INFO  C.Circuit.Service.UsuarioService - Tentativa de restauração de usuário - ID: 1, Nome: Administrador, CPF: 111.111.111-11
2026-03-09 04:06:52.878 [http-nio-8080-exec-3] INFO  C.Circuit.Service.UsuarioService - Usuário restaurado com sucesso - ID: 1, Nome: Administrador, CPF: 111.111.111-11
2026-03-09 04:06:59.615 [http-nio-8080-exec-4] INFO  C.Circuit.Service.UsuarioService - Tentativa de edição de usuário - ID: 1, Nome atual: Administrador, Nome novo: Administrador top, Cargo novo: ADMIN
2026-03-09 04:06:59.617 [http-nio-8080-exec-4] INFO  C.Circuit.Service.UsuarioService - Usuário editado com sucesso - ID: 1, Nome: Administrador top, CPF: 111.111.111-11, Cargo: ADMIN, Senha alterada: false
2026-03-09 04:07:06.019 [http-nio-8080-exec-8] INFO  C.Circuit.Service.UsuarioService - Tentativa de edição de usuário - ID: 1, Nome atual: Administrador top, Nome novo: Administrador, Cargo novo: ADMIN
2026-03-09 04:07:06.021 [http-nio-8080-exec-8] INFO  C.Circuit.Service.UsuarioService - Usuário editado com sucesso - ID: 1, Nome: Administrador, CPF: 111.111.111-11, Cargo: ADMIN, Senha alterada: false
2026-03-09 04:11:51.989 [http-nio-8080-exec-7] INFO  C.Circuit.Service.AparelhoService - Tentativa de cadastro de novo aparelho - Modelo: Modelo(id=1, nome=null, ativo=true, marca=null), Número de Série: SN1111111111111, Cliente: Cliente(id=7, nome=null, cpf=null, email=null, telefone=null, cep=null, logradouro=null, numero=null, bairro=null, cidade=null, estado=null, ativo=true)
2026-03-09 04:11:55.258 [http-nio-8080-exec-5] INFO  C.Circuit.Service.AparelhoService - Tentativa de exclusão de aparelho - ID: 11, Modelo: Modelo(id=1, nome=iPhone 15 Pro, ativo=true, marca=Marca(id=1, nome=Apple)), Número de Série: SN1111111111111, Cliente: Cliente(id=7, nome=Ana Silva, cpf=111.111.111-11, email=ana.silva@email.com, telefone=(41) 99999-1111, cep=80010-000, logradouro=Rua XV de Novembro, numero=100, bairro=Centro, cidade=Curitiba, estado=PR, ativo=true)
2026-03-09 04:11:55.259 [http-nio-8080-exec-5] INFO  C.Circuit.Service.AparelhoService - Aparelho desativado com sucesso - ID: 11, Modelo: Modelo(id=1, nome=iPhone 15 Pro, ativo=true, marca=Marca(id=1, nome=Apple)), Número de Série: SN1111111111111, Cliente: Cliente(id=7, nome=Ana Silva, cpf=111.111.111-11, email=ana.silva@email.com, telefone=(41) 99999-1111, cep=80010-000, logradouro=Rua XV de Novembro, numero=100, bairro=Centro, cidade=Curitiba, estado=PR, ativo=true)
2026-03-09 04:11:59.981 [http-nio-8080-exec-6] INFO  C.Circuit.Service.AparelhoService - Tentativa de restauração de aparelho - ID: 11, Modelo: Modelo(id=1, nome=iPhone 15 Pro, ativo=true, marca=Marca(id=1, nome=Apple)), Número de Série: SN1111111111111, Cliente: Cliente(id=7, nome=Ana Silva, cpf=111.111.111-11, email=ana.silva@email.com, telefone=(41) 99999-1111, cep=80010-000, logradouro=Rua XV de Novembro, numero=100, bairro=Centro, cidade=Curitiba, estado=PR, ativo=true)
2026-03-09 04:11:59.983 [http-nio-8080-exec-6] INFO  C.Circuit.Service.AparelhoService - Aparelho restaurado com sucesso - ID: 11, Modelo: Modelo(id=1, nome=iPhone 15 Pro, ativo=true, marca=Marca(id=1, nome=Apple)), Número de Série: SN1111111111111, Cliente: Cliente(id=7, nome=Ana Silva, cpf=111.111.111-11, email=ana.silva@email.com, telefone=(41) 99999-1111, cep=80010-000, logradouro=Rua XV de Novembro, numero=100, bairro=Centro, cidade=Curitiba, estado=PR, ativo=true)
2026-03-09 04:12:04.002 [http-nio-8080-exec-6] INFO  C.Circuit.Service.AparelhoService - Tentativa de cadastro de novo aparelho - Modelo: Modelo(id=1, nome=null, ativo=true, marca=null), Número de Série: SN1111111111112, Cliente: Cliente(id=7, nome=null, cpf=null, email=null, telefone=null, cep=null, logradouro=null, numero=null, bairro=null, cidade=null, estado=null, ativo=true)
2026-03-09 04:12:07.008 [http-nio-8080-exec-6] INFO  C.Circuit.Service.AparelhoService - Tentativa de cadastro de novo aparelho - Modelo: Modelo(id=1, nome=null, ativo=true, marca=null), Número de Série: SN1111111111111, Cliente: Cliente(id=7, nome=null, cpf=null, email=null, telefone=null, cep=null, logradouro=null, numero=null, bairro=null, cidade=null, estado=null, ativo=true)
2026-03-09 04:12:39.853 [http-nio-8080-exec-6] INFO  C.Circuit.Service.AparelhoService - Tentativa de cadastro de novo aparelho - Modelo: Modelo(id=2, nome=null, ativo=true, marca=null), Número de Série: SN2222222222222, Cliente: Cliente(id=8, nome=null, cpf=null, email=null, telefone=null, cep=null, logradouro=null, numero=null, bairro=null, cidade=null, estado=null, ativo=true)
2026-03-09 04:12:47.157 [http-nio-8080-exec-6] INFO  C.Circuit.Service.AparelhoService - Tentativa de cadastro de novo aparelho - Modelo: Modelo(id=1, nome=null, ativo=true, marca=null), Número de Série: SN1111111111111, Cliente: Cliente(id=7, nome=null, cpf=null, email=null, telefone=null, cep=null, logradouro=null, numero=null, bairro=null, cidade=null, estado=null, ativo=true)
2026-03-09 04:13:10.722 [http-nio-8080-exec-2] INFO  C.Circuit.Service.AparelhoService - Tentativa de cadastro de novo aparelho - Modelo: Modelo(id=3, nome=null, ativo=true, marca=null), Número de Série: SN3333333333333, Cliente: Cliente(id=9, nome=null, cpf=null, email=null, telefone=null, cep=null, logradouro=null, numero=null, bairro=null, cidade=null, estado=null, ativo=true)
2026-03-09 04:13:45.756 [http-nio-8080-exec-4] INFO  C.Circuit.Service.AparelhoService - Tentativa de cadastro de novo aparelho - Modelo: Modelo(id=4, nome=null, ativo=true, marca=null), Número de Série: SN4444444444444, Cliente: Cliente(id=9, nome=null, cpf=null, email=null, telefone=null, cep=null, logradouro=null, numero=null, bairro=null, cidade=null, estado=null, ativo=true)
2026-03-09 04:13:49.006 [http-nio-8080-exec-4] INFO  C.Circuit.Service.AparelhoService - Tentativa de cadastro de novo aparelho - Modelo: Modelo(id=3, nome=null, ativo=true, marca=null), Número de Série: SN3333333333333, Cliente: Cliente(id=9, nome=null, cpf=null, email=null, telefone=null, cep=null, logradouro=null, numero=null, bairro=null, cidade=null, estado=null, ativo=true)
2026-03-09 04:26:32.776 [http-nio-8080-exec-7] INFO  C.Circuit.Service.ServicoService - Tentativa de cadastro de novo serviço - Nome: Troca de câmera iPhone 11, Valor Base: 200, Peças: 1 peças
2026-03-09 04:26:32.788 [http-nio-8080-exec-7] INFO  C.Circuit.Service.ServicoService - Serviço cadastrado com sucesso - ID: 1, Nome: Troca de câmera iPhone 11, Valor Base: 200
2026-03-09 04:26:39.676 [http-nio-8080-exec-2] INFO  C.Circuit.Service.ServicoService - Tentativa de edição de serviço - ID: 1, Nome atual: Troca de câmera iPhone 11, Nome novo: Troca de câmera iPhone 11, Valor novo: 200.00
2026-03-09 04:26:39.680 [http-nio-8080-exec-2] INFO  C.Circuit.Service.ServicoService - Serviço editado com sucesso - ID: 1, Nome: Troca de câmera iPhone 11, Valor Base: 200.00
2026-03-09 04:26:42.927 [http-nio-8080-exec-3] INFO  C.Circuit.Service.ServicoService - Tentativa de restauração de serviço - ID: 1, Nome: Troca de câmera iPhone 11, Valor Base: 200.00
2026-03-09 04:26:42.929 [http-nio-8080-exec-3] INFO  C.Circuit.Service.ServicoService - Serviço restaurado com sucesso - ID: 1, Nome: Troca de câmera iPhone 11
2026-03-09 04:26:45.270 [http-nio-8080-exec-8] INFO  C.Circuit.Service.ServicoService - Tentativa de exclusão de serviço - ID: 1, Nome: Troca de câmera iPhone 11, Valor Base: 200.00
2026-03-09 04:26:45.272 [http-nio-8080-exec-8] INFO  C.Circuit.Service.ServicoService - Serviço desativado com sucesso - ID: 1, Nome: Troca de câmera iPhone 11
2026-03-09 04:26:48.014 [http-nio-8080-exec-8] INFO  C.Circuit.Service.ServicoService - Tentativa de restauração de serviço - ID: 1, Nome: Troca de câmera iPhone 11, Valor Base: 200.00
2026-03-09 04:26:48.016 [http-nio-8080-exec-8] INFO  C.Circuit.Service.ServicoService - Serviço restaurado com sucesso - ID: 1, Nome: Troca de câmera iPhone 11
2026-03-09 04:27:18.995 [http-nio-8080-exec-7] INFO  C.Circuit.Service.ServicoService - Tentativa de cadastro de novo serviço - Nome: Troca do Flex Poco X3 Pro, Valor Base: 100, Peças: 1 peças
2026-03-09 04:27:18.998 [http-nio-8080-exec-7] INFO  C.Circuit.Service.ServicoService - Serviço cadastrado com sucesso - ID: 2, Nome: Troca do Flex Poco X3 Pro, Valor Base: 100
2026-03-09 04:27:49.963 [http-nio-8080-exec-8] INFO  C.Circuit.Service.ServicoService - Tentativa de cadastro de novo serviço - Nome: Troca do display S21 Plus, Valor Base: 300, Peças: 1 peças
2026-03-09 04:27:49.967 [http-nio-8080-exec-8] INFO  C.Circuit.Service.ServicoService - Serviço cadastrado com sucesso - ID: 3, Nome: Troca do display S21 Plus, Valor Base: 300
2026-03-09 04:28:50.174 [http-nio-8080-exec-6] INFO  C.Circuit.Service.ModeloService - Tentativa de edição de modelo - ID: 4, Nome atual: Galaxy A54, Nome novo: Galaxy S21 Plus, Marca: Samsung
2026-03-09 04:28:50.176 [http-nio-8080-exec-6] INFO  C.Circuit.Service.ModeloService - Modelo editado com sucesso - ID: 4, Nome: Galaxy S21 Plus, Marca: null
2026-03-09 04:29:57.741 [http-nio-8080-exec-10] INFO  C.C.Service.OrdemServicoService - Tentativa de cadastro de ordem de serviço - Cliente: null, Aparelho: null, Status: ABERTA
2026-03-09 04:29:57.750 [http-nio-8080-exec-10] INFO  C.C.Service.OrdemServicoService - Ordem de serviço cadastrada com sucesso - ID: 1, Cliente: null, Status: ABERTA
2026-03-09 10:55:45.653 [http-nio-8080-exec-7] INFO  C.Circuit.Service.LoginService - Tentativa de login para CPF: 111.111.111-11
2026-03-09 10:55:45.771 [http-nio-8080-exec-7] INFO  C.Circuit.Service.LoginService - Login realizado com sucesso - CPF: 111.111.111-11, Nome: Administrador, Cargo: ADMIN
2026-03-09 10:56:17.957 [http-nio-8080-exec-5] INFO  C.Circuit.Service.ServicoService - Tentativa de cadastro de novo serviço - Nome: Troca da bateria do A32, Valor Base: 50, Peças: 1 peças
2026-03-09 10:56:18.002 [http-nio-8080-exec-5] INFO  C.Circuit.Service.ServicoService - Serviço cadastrado com sucesso - ID: 4, Nome: Troca da bateria do A32, Valor Base: 50
2026-03-09 10:57:22.755 [http-nio-8080-exec-5] INFO  C.Circuit.Service.ServicoService - Tentativa de cadastro de novo serviço - Nome: Troca do botão Home do IPhone 8 Plus, Valor Base: 100, Peças: 1 peças
2026-03-09 10:57:22.762 [http-nio-8080-exec-5] INFO  C.Circuit.Service.ServicoService - Serviço cadastrado com sucesso - ID: 5, Nome: Troca do botão Home do IPhone 8 Plus, Valor Base: 100
2026-03-09 11:00:35.115 [http-nio-8080-exec-7] INFO  C.Circuit.Service.ServicoService - Tentativa de cadastro de novo serviço - Nome: Troca do vidro Traseiro do iPhone 15, Valor Base: 100, Peças: 1 peças
2026-03-09 11:00:35.122 [http-nio-8080-exec-7] INFO  C.Circuit.Service.ServicoService - Serviço cadastrado com sucesso - ID: 6, Nome: Troca do vidro Traseiro do iPhone 15, Valor Base: 100
2026-03-09 11:01:36.521 [http-nio-8080-exec-8] INFO  C.C.Service.OrdemServicoService - Tentativa de cadastro de ordem de serviço - Cliente: null, Aparelho: null, Status: ABERTA
2026-03-09 11:01:36.531 [http-nio-8080-exec-8] INFO  C.C.Service.OrdemServicoService - Ordem de serviço cadastrada com sucesso - ID: 2, Cliente: null, Status: ABERTA
2026-03-09 11:02:09.567 [http-nio-8080-exec-1] INFO  C.Circuit.Service.VendaService - Tentativa de salvar venda - Código: VD-B16D, Valor Total: 242.91, Status: PENDENTE, Cliente ID: 7, Funcionário ID: 10
2026-03-09 11:02:09.571 [http-nio-8080-exec-1] INFO  C.Circuit.Service.EstoqueService - Tentativa de retirar estoque de produto - ID: 1, Nome: Carregador Turbo 20W USB-C, Quantidade atual: 50, Quantidade a retirar: 1
2026-03-09 11:02:09.571 [http-nio-8080-exec-1] INFO  C.Circuit.Service.EstoqueService - Estoque de produto retirado com sucesso - ID: 1, Nome: Carregador Turbo 20W USB-C, Nova quantidade: 49
2026-03-09 11:02:09.572 [http-nio-8080-exec-1] INFO  C.Circuit.Service.EstoqueService - Tentativa de retirar estoque de produto - ID: 2, Nome: Cabo Lightning 1.2m Reforçado, Quantidade atual: 100, Quantidade a retirar: 4
2026-03-09 11:02:09.572 [http-nio-8080-exec-1] INFO  C.Circuit.Service.EstoqueService - Estoque de produto retirado com sucesso - ID: 2, Nome: Cabo Lightning 1.2m Reforçado, Nova quantidade: 96
2026-03-09 11:02:09.586 [http-nio-8080-exec-1] INFO  C.Circuit.Service.VendaService - Venda salva com sucesso - ID: 1, Código: VD-B16D, Valor Total: 242.91
2026-03-09 11:02:46.672 [http-nio-8080-exec-6] INFO  C.Circuit.Service.VendaService - Tentativa de salvar venda - Código: VD-672B, Valor Total: 561.15, Status: PENDENTE, Cliente ID: 14, Funcionário ID: 6
2026-03-09 11:02:46.674 [http-nio-8080-exec-6] INFO  C.Circuit.Service.EstoqueService - Tentativa de retirar estoque de produto - ID: 1, Nome: Carregador Turbo 20W USB-C, Quantidade atual: 49, Quantidade a retirar: 1
2026-03-09 11:02:46.674 [http-nio-8080-exec-6] INFO  C.Circuit.Service.EstoqueService - Estoque de produto retirado com sucesso - ID: 1, Nome: Carregador Turbo 20W USB-C, Nova quantidade: 48
2026-03-09 11:02:46.675 [http-nio-8080-exec-6] INFO  C.Circuit.Service.EstoqueService - Tentativa de retirar estoque de produto - ID: 2, Nome: Cabo Lightning 1.2m Reforçado, Quantidade atual: 96, Quantidade a retirar: 1
2026-03-09 11:02:46.675 [http-nio-8080-exec-6] INFO  C.Circuit.Service.EstoqueService - Estoque de produto retirado com sucesso - ID: 2, Nome: Cabo Lightning 1.2m Reforçado, Nova quantidade: 95
2026-03-09 11:02:46.676 [http-nio-8080-exec-6] INFO  C.Circuit.Service.EstoqueService - Tentativa de retirar estoque de produto - ID: 3, Nome: Capa Silicone iPhone 15 Pro - Preta, Quantidade atual: 30, Quantidade a retirar: 1
2026-03-09 11:02:46.676 [http-nio-8080-exec-6] INFO  C.Circuit.Service.EstoqueService - Estoque de produto retirado com sucesso - ID: 3, Nome: Capa Silicone iPhone 15 Pro - Preta, Nova quantidade: 29
2026-03-09 11:02:46.677 [http-nio-8080-exec-6] INFO  C.Circuit.Service.EstoqueService - Tentativa de retirar estoque de produto - ID: 4, Nome: Película Vidro 3D Galaxy S24, Quantidade atual: 200, Quantidade a retirar: 1
2026-03-09 11:02:46.677 [http-nio-8080-exec-6] INFO  C.Circuit.Service.EstoqueService - Estoque de produto retirado com sucesso - ID: 4, Nome: Película Vidro 3D Galaxy S24, Nova quantidade: 199
2026-03-09 11:02:46.679 [http-nio-8080-exec-6] INFO  C.Circuit.Service.EstoqueService - Tentativa de retirar estoque de produto - ID: 5, Nome: Fone de Ouvido Bluetooth TWS v5.3, Quantidade atual: 25, Quantidade a retirar: 1
2026-03-09 11:02:46.679 [http-nio-8080-exec-6] INFO  C.Circuit.Service.EstoqueService - Estoque de produto retirado com sucesso - ID: 5, Nome: Fone de Ouvido Bluetooth TWS v5.3, Nova quantidade: 24
